,img_id,img_width,img_height,tag_name,left,top,box_width,box_height,x0,x1,y0,y1
30,02ff638b-d02d-426d-a6ab-21c4f6ba87bf,1536,864,Analyser,0.55728394,0.41606358,0.04691358,0.114035085,856,928,359,458
31,030ead4a-499b-4f72-934e-dc136f1f6903,1080,810,Pneumatic Actuator,0.14814815,0.20472705,0.70180434,0.63164556,160,918,166,677
32,03175902-b9b5-45f5-8dc4-9dc11771df63,1536,864,Pneumatic Actuator,0.6165432,0.45904604,0.11481482,0.16885965,947,1123,397,543
33,03175902-b9b5-45f5-8dc4-9dc11771df63,1536,864,Pneumatic Actuator,0.4819753,0.5643092,0.13950618,0.24780701,740,955,488,702
34,0321543f-e557-4ec7-8124-1ca6a0155340,810,1080,Pneumatic Actuator,0.33108109999999996,0.45029667,0.1858108,0.092405066,268,419,486,586
35,0337efa3-d4d2-4d60-89b7-4d5b1908ceaf,1536,864,Pneumatic Actuator,0.39185184,0.30334428,0.13580246,0.16885965,602,810,262,408
36,0337efa3-d4d2-4d60-89b7-4d5b1908ceaf,1536,864,Pneumatic Actuator,0.20419753,0.50290567,0.22716050000000002,0.27631578,314,663,435,673
37,033edfdc-77c9-4d2a-9f21-d0abc8a60e58,1536,864,Pneumatic Actuator,0.29185185,0.28711623,0.2617284,0.36842105,448,850,248,566
38,034e91f7-530e-4411-a188-0dd5ac344e01,360,640,Turbidimeter,0.0099415025,0.18900329,0.8596490999999999,0.523888,4,313,121,456
39,035f9366-8d44-46d4-9a89-3ae3ac1f67c5,360,640,Turbidimeter,0.0,0.14122735,0.85497075,0.56177926,0,308,90,450
40,03d11401-aa27-4a45-a5b2-4d6b14c644ec,810,1080,Pressure Indicator,0.4864865,0.3857397,0.096283786,0.06582279,394,472,417,488
41,03f7140c-7249-4573-bf00-11bbaaafce87,1536,864,Analyser,0.8239506,0.19237937,0.17530864,0.23464912,1266,1535,166,369
42,03f7140c-7249-4573-bf00-11bbaaafce87,1536,864,Analyser,0.77658725,0.75175864,0.21512127,0.24620223,1193,1523,650,862
43,03f7140c-7249-4573-bf00-11bbaaafce87,1536,864,Analyser,0.32888890000000004,0.44676533,0.06296296400000001,0.12938596,505,602,386,498
44,0429397c-14ab-4350-8bb9-2ce769e1239d,1080,810,Pressure Indicator,0.43684709999999993,0.2072587,0.07027539999999999,0.09873418,472,548,168,248
45,048a632e-1ed1-4b52-bd8c-5bd6133b3f14,1536,864,Analyser,0.9004938,0.3524671,0.09135803,0.21052632,1383,1523,305,486
46,048a632e-1ed1-4b52-bd8c-5bd6133b3f14,1536,864,Analyser,0.24123456,0.40290567,0.16790123,0.34649122,371,628,348,647
47,049ea149-a508-4b54-bced-066de837eaee,1536,864,Control Panel,0.44452554,0.39334413,0.048661802000000004,0.08225108,683,758,340,411
48,04baccd7-70e9-490c-9b5e-2a12e655c94e,360,640,Turbidimeter,0.004093549,0.16593905,0.86549705,0.56836903,1,313,106,470
49,04cabcd6-2d30-4761-bc64-95be0f3fd103,1536,864,Analyser,0.38938272,0.7866776,0.06666667,0.17763157,598,700,680,833
50,04cabcd6-2d30-4761-bc64-95be0f3fd103,1536,864,Analyser,0.4248152,0.5042243,0.053506582999999996,0.08799994,653,735,436,512
51,04f6818c-0b86-4b0d-acdb-59ed68294cd9,1536,864,Pneumatic Actuator,0.34617284,0.26387059999999996,0.21975309,0.36622807,532,869,228,544
52,0523911a-03d1-4399-ba85-fccbef218374,1536,864,Analyser,0.06469135,0.5235197,0.12345679,0.23245615,99,289,452,653
53,0545e227-d485-4968-8be5-04cd322ebde7,1536,864,Aqua Drive,0.30218977,0.4539502,0.064476885,0.21645021,464,563,392,579
54,0545e227-d485-4968-8be5-04cd322ebde7,1536,864,Aqua Drive,0.20851581,0.44529217,0.09975669,0.25757575,320,474,385,607
55,054aa5c5-6a9b-4be0-b72c-9c3b4c8b988e,1536,864,Pneumatic Actuator,0.07517414,0.28027670000000005,0.44161314,0.5004662,115,794,242,675
56,05846515-4c62-4118-af78-3207bba8b30b,1536,864,Pneumatic Actuator,0.46098766,0.588432,0.15308642,0.25219297,708,943,508,726
57,05846515-4c62-4118-af78-3207bba8b30b,1536,864,Pneumatic Actuator,0.5980844,0.48717849999999996,0.13339466,0.15947866,919,1124,421,559
58,0596967e-6ea5-4ec5-9db6-3c301acec6b2,1536,864,Pneumatic Actuator,0.48691356,0.5533443,0.09876543,0.15789473,748,900,478,615
59,0596967e-6ea5-4ec5-9db6-3c301acec6b2,1536,864,Pneumatic Actuator,0.3437037,0.69588816,0.16419753,0.24561404,528,780,601,813
60,05999212-61bd-49fe-af92-fff45091923f,360,640,Turbidimeter,0.15321636,0.14946458,0.53216374,0.4678748,55,247,96,395
61,05c5f6a2-b684-4d94-9cd3-d0ac990919b6,1536,864,Pneumatic Actuator,0.20419753,0.50290567,0.22962964,0.28289473,314,666,435,679
62,05c5f6a2-b684-4d94-9cd3-d0ac990919b6,1536,864,Pneumatic Actuator,0.38197529999999996,0.29237938,0.14320987,0.18201755,587,807,253,410
63,05ead36e-d096-4427-b569-858716faea5e,1536,864,Analyser,0.35728395,0.863432,0.08888889,0.13656801,549,685,746,864
64,05ead36e-d096-4427-b569-858716faea5e,1536,864,Analyser,0.41718352,0.55609345,0.053334683,0.09420866,641,723,480,562
65,062c4106-7715-4d80-b088-16a95da6f72c,1536,864,Analyser,0.50419754,0.38097584,0.09506173,0.2609649,774,920,329,555
66,063df941-8150-4878-9395-38471ea55bd8,1080,810,Pump,0.12535612,0.25409415,0.8005698,0.67341775,135,1000,206,751
67,06791e38-47fa-46de-9d60-8010cdf114ab,360,640,Turbidimeter,0.07719296,0.21206754,0.7280701999999999,0.5733114,28,290,136,503
68,06b67196-2028-4c8e-84b7-1f5c71f6b894,1536,864,Analyser,0.47333333,0.33053726,0.07160494,0.19078948,727,837,286,450
69,06febfb1-2a5d-4159-a2de-f512ed5cb6ba,900,1600,Aqua Drive,0.44279385,0.24447457,0.3371662,0.44189584,399,702,391,1098
70,06febfb1-2a5d-4159-a2de-f512ed5cb6ba,900,1600,Aqua Drive,0.07333636,0.25525987,0.38344395,0.43868524,66,411,408,1110
71,0716740d-16d4-4748-a405-aabb85e3ef84,1536,864,Turbidimeter,0.431358,0.43799340000000003,0.06296296400000001,0.14912279999999997,663,759,378,507
72,0716740d-16d4-4748-a405-aabb85e3ef84,1536,864,Turbidimeter,0.5362963000000001,0.4248355,0.08395062,0.22149123,824,953,367,558
73,0730d158-9b69-4dbe-ae24-22be10855bee,360,640,Turbidimeter,0.0,0.1857084,0.8929824000000001,0.61285007,0,321,119,511
74,07439c8b-5f60-400c-a527-e9c742c1ad03,1536,864,Pneumatic Actuator,0.3017284,0.47658992,0.21234567,0.35964912,463,790,412,723
75,07439c8b-5f60-400c-a527-e9c742c1ad03,1536,864,Pneumatic Actuator,0.15851851,0.3252741,0.17037037,0.23245615,243,505,281,482
76,0789b2eb-fe9e-4666-bfb5-e6ebd44bfcd0,810,1080,Pump,0.0,0.0034612342999999998,0.8091216,0.9772152,0,655,4,1059
77,07b3f480-079a-48ce-a17e-26a54672d039,1536,864,Pneumatic Actuator,0.43506172,0.49632674,0.12469136,0.18640351,668,860,429,590
78,07b3f480-079a-48ce-a17e-26a54672d039,1536,864,Pneumatic Actuator,0.3548148,0.39325657,0.10246914,0.14473684,545,702,340,465
79,07ecec83-3b10-4d5e-984a-843a81c7d43f,1536,864,Analyser,0.38938272,0.5761513,0.05925926,0.10526316,598,689,498,589
80,07ecec83-3b10-4d5e-984a-843a81c7d43f,1536,864,Analyser,0.39509085,0.31726918,0.054247500000000004,0.09818089,607,690,274,359
81,08130f4e-99e2-410f-ba32-302765706f8a,1536,864,Analyser,0.15851851,0.44457236,0.10493827,0.20394737,243,405,384,560
82,0852269d-4188-4b15-8d97-a7a6df1b5b18,1536,864,Control Panel,0.39343065,0.40200216,0.059610706,0.08658009,604,696,347,422
83,085b9c8a-b77c-45d8-8224-e4740e2a44c5,1536,864,Pneumatic Actuator,0.6413012,0.25719732,0.13396443,0.17259723,985,1191,222,371
84,085b9c8a-b77c-45d8-8224-e4740e2a44c5,1536,864,Pneumatic Actuator,0.50170314,0.36433983,0.13746959,0.22510822,771,982,315,509
85,08ac99b0-8c53-48f5-8bb7-d74b4496c3f9,1536,864,Pneumatic Actuator,0.21160494,0.25729167,0.25925925,0.44517544,325,723,222,607
86,08c35d83-03ce-4907-bb8c-2f66ac099f06,1536,864,Pneumatic Actuator,0.5175181999999999,0.37083334,0.13746959,0.21861471,795,1006,320,509
87,08c35d83-03ce-4907-bb8c-2f66ac099f06,1536,864,Pneumatic Actuator,0.673236,0.26260823,0.12652068,0.17099567,1034,1228,227,375
88,08f92359-9edb-4ddb-9417-bc4a739ab11e,360,640,Turbidimeter,0.033333316,0.15934926,0.625731,0.45140034,12,237,102,391
89,09038d36-56a1-41c8-afc1-d3affc2a98c4,1536,864,Analyser,0.61901236,0.0,0.15185185,0.29544955,951,1184,0,255
90,09038d36-56a1-41c8-afc1-d3affc2a98c4,1536,864,Analyser,0.57209873,0.7252741,0.14074074,0.27472588,879,1095,627,864
91,09db25c3-fe63-405b-835a-3288d5ec43af,360,640,Turbidimeter,0.058536828,0.22715023,0.62915426,0.5091661,21,248,145,471
92,0a20ab80-cbfc-400b-a7a5-92bea5553a79,1536,864,Analyser,0.14864197,0.25378287,0.2506173,0.43421054,228,613,219,594
93,0a7e0f52-5620-4e0d-a562-d7f6ee7d14f3,1536,864,Aqua Drive,0.21824817,0.13576838,0.14598540000000002,0.28138527,335,559,117,360
94,0a7e0f52-5620-4e0d-a562-d7f6ee7d14f3,1536,864,Aqua Drive,0.074695855,0.105465345,0.2323601,0.34848484,115,472,91,392
95,0a8ed448-d0d2-4ebc-bbcf-411340da4f38,1536,864,Pneumatic Actuator,0.5004938,0.31869516,0.08024691,0.12280702,769,892,275,381
96,0a8ed448-d0d2-4ebc-bbcf-411340da4f38,1536,864,Pneumatic Actuator,0.38691357,0.43492323,0.12962963,0.19078948,594,793,376,541
97,0b31545c-6d5a-4563-aa75-c9347abd79fe,1536,864,Control Panel,0.38978103,0.3500541,0.052311435,0.08874459,599,679,302,379
98,0b882360-f7d7-44ef-95b0-c420fc3e8bab,1536,864,Analyser,0.42641973,0.34588814,0.06419753,0.096491225,655,754,299,382
99,0bcf5b54-fab7-4d2d-a6fc-8c96f89999a8,1536,864,Pneumatic Actuator,0.21773201,0.33635414,0.33368903,0.37608588,334,847,291,616
100,0bf6705a-ccbc-4020-b4f9-bf3b4bfcac33,360,640,Turbidimeter,0.11520466,0.25819606,0.67836255,0.56177926,41,286,165,525
101,0c0cad0b-14cc-4ca5-9289-ec4f0dac2e96,900,1600,Aqua Drive,0.010050416,0.16906404,0.36785832,0.5442146,9,340,271,1141
102,0c0cad0b-14cc-4ca5-9289-ec4f0dac2e96,900,1600,Aqua Drive,0.39561474,0.18049663,0.41919398,0.57569337,356,733,289,1210
103,0c168c89-3348-4905-b919-79e0b831beab,1536,864,Aqua Drive,0.26447687,0.51022726,0.04136253,0.13419913,406,470,441,557
104,0c168c89-3348-4905-b919-79e0b831beab,1536,864,Aqua Drive,0.21946472,0.50589824,0.045012165,0.14935064,337,406,437,566
105,0c1bb17c-3f8f-4c7a-98f9-fcb284b9d29d,1536,864,Control Panel,0.4627737,0.38468614,0.08637469,0.18181819,711,843,332,489
106,0c77f05b-e52c-44e7-a5b3-c8e47a8731be,360,640,Turbidimeter,0.004093549,0.15934926,0.83625734,0.5947281999999999,1,303,102,483
107,0c7bee19-e6b2-41c7-b806-8fa947164800,360,640,Turbidimeter,0.36196032,0.18347760000000002,0.5647044,0.49719006,130,334,117,436
108,0c7d74d0-e23e-4763-8628-16139f467a90,360,640,Turbidimeter,0.22046782,0.10992586,0.69298244,0.6079078,79,329,70,459
109,0c82477c-35d8-472c-94b8-7e5f9501edbe,1536,864,Aqua Drive,0.25894943,0.34115553,0.020297699,0.13975903,398,429,295,416
110,0c82477c-35d8-472c-94b8-7e5f9501edbe,1536,864,Aqua Drive,0.21294132,0.34006023,0.043301757,0.15903614,327,394,294,431
111,0d2540ca-9376-4c3a-b880-068a8a17b343,810,1080,Pump,0.3885135,0.3743473,0.18243243,0.15316455,315,462,404,570
112,0d604429-0617-4640-92f7-0bdfcbe69f15,1080,810,Pressure Indicator,0.38651472,0.5743473000000001,0.054131053,0.070886075,417,476,465,523
113,0d604429-0617-4640-92f7-0bdfcbe69f15,1080,810,Pressure Indicator,0.8528015,0.23637262,0.026590693999999998,0.059493672000000004,921,950,191,240
114,0db1c71b-814d-40f4-8eb2-1c435a727866,360,640,Turbidimeter,0.083040915,0.10498352,0.76900584,0.5914333,30,307,67,446
115,0dc6a595-ac4b-47ef-a38e-5854c3cf66ba,360,640,Turbidimeter,0.15029238,0.25819606,0.6812866,0.55189455,54,299,165,518
116,0dcbf264-84f3-4fa1-92d6-e3d382d716a3,1080,512,Pump,0.46058878,0.5064817,0.050332382,0.13627255,497,552,259,329
117,0dcbf264-84f3-4fa1-92d6-e3d382d716a3,1080,512,Pressure Differentiation Indication Transmitter,0.5897435999999999,0.0,0.04938271599999999,0.09766408,637,690,0,50
118,0dcbf264-84f3-4fa1-92d6-e3d382d716a3,1080,512,Pump,0.27635327,0.5064817,0.04748338,0.13827655,298,350,259,330
119,0de82c16-a0d7-4cf0-96ce-5fbd5df4eaf3,810,1080,Pressure Differentiation Indication Transmitter,0.5658784,0.049030855,0.13513513,0.12531646,458,568,53,188
120,0de82c16-a0d7-4cf0-96ce-5fbd5df4eaf3,810,1080,Pump,0.6300676,0.55915743,0.1554054,0.16202532,510,636,604,779
121,0dff123f-2d13-45a4-a6a4-cbd18ef46251,1536,864,Pneumatic Actuator,0.38613743,0.67793685,0.07391887,0.09653561599999999,593,707,586,669
122,0dff123f-2d13-45a4-a6a4-cbd18ef46251,1536,864,Pneumatic Actuator,0.42240292,0.74710596,0.1119203,0.2258514,649,821,645,841
123,0e0b23a5-b3b9-441b-b7d2-930aa5aad3a9,1536,864,Pneumatic Actuator,0.31037036,0.3537829,0.1,0.14692983,477,630,306,433
124,0e0b23a5-b3b9-441b-b7d2-930aa5aad3a9,1536,864,Pneumatic Actuator,0.38814813,0.45466009999999996,0.1345679,0.20614035,596,803,393,571
125,0e37fb81-e3fc-490d-82e8-71810f54109d,1536,864,Analyser,0.89185184,0.28009868,0.06790123,0.12061404,1370,1474,242,346
126,0e37fb81-e3fc-490d-82e8-71810f54109d,1536,864,Analyser,0.87580246,0.59588814,0.06296296400000001,0.13377193,1345,1442,515,630
127,0e37fb81-e3fc-490d-82e8-71810f54109d,1536,864,Analyser,0.5301235,0.31957236,0.085185185,0.18859649,814,945,276,439
128,0e6e0810-8f4e-45be-a413-1f7453171b6d,1536,864,Pneumatic Actuator,0.3930864,0.43711624,0.119753085,0.18859649,604,788,378,541
129,0e6e0810-8f4e-45be-a413-1f7453171b6d,1536,864,Pneumatic Actuator,0.5004938,0.33185306,0.08395062,0.100877196,769,898,287,374
130,0e7e04bf-b5e9-441f-ab98-d3d317b48529,360,640,Turbidimeter,0.24385963,0.13957989,0.6812866,0.5782537,88,333,89,459
131,0e8258a6-199d-4af3-a4f3-78b7008f76f2,1536,864,Turbidimeter,0.7671604999999999,0.17922147,0.21358025,0.37061402,1178,1506,155,475
132,0e96082f-c9c8-4538-b5d2-6b10cf20c2a4,810,1080,Pressure Indicator,0.16142054,0.6089706,0.08764242,0.07371849,131,202,658,737
133,0e96b5a3-45ef-4ec9-a1e3-ef64f90c6d88,1536,864,Analyser,0.23876542,0.35027412,0.12592593,0.24342105,367,560,303,513
134,0ea1b254-168c-494f-b9d2-16383e8187ae,1536,864,Aqua Drive,0.23594537,0.39548190000000005,0.029769959,0.11325301,362,408,342,440
135,0ea1b254-168c-494f-b9d2-16383e8187ae,1536,864,Aqua Drive,0.26571533,0.40380612,0.01623816,0.09397589999999999,408,433,349,430
136,0ef18d50-fade-42f9-ba56-4a9df7d719f3,1536,864,Control Panel,0.5515815,0.5556818,0.09245742,0.16666667,847,989,480,624
137,0f015978-1c50-4ccc-aeb0-9bb955971db9,1536,864,Control Panel,0.22823863,0.35016918,0.25003153,0.3705808,351,735,303,623
138,0f11c8d0-07ea-4545-ab0e-c51ceebee36b,1080,810,Pump,0.58499527,0.7832081,0.21842355,0.21679193,632,868,634,810
139,0f69f62c-9b62-4528-a9d3-9c727a3ff7cf,360,640,Turbidimeter,0.083040915,0.23513179999999997,0.78070176,0.51729816,30,311,150,482
140,0f716e13-75f5-4821-a94c-cb25d7dfb4cc,1536,864,Pneumatic Actuator,0.2733333,0.42395833,0.28148147,0.30043858,420,852,366,626
141,0f902f0d-c6e9-47b8-8490-496aba95547a,1536,864,Turbidimeter,0.3548148,0.37439692,0.11234568,0.23684211,545,718,323,528
142,0f9eb020-d23e-42d1-896d-bd8240bd9f53,1536,864,Control Panel,0.39378577,0.26604852,0.15933270000000002,0.24060205,605,850,230,438
143,0f9fbe5a-5003-4e28-8454-908cb8e09570,900,1600,Analyser,0.06257308,0.33068368,0.7076023,0.40527183,56,693,529,1178
144,0fb099bb-6128-4c60-ac07-423a97d4951b,1536,864,Analyser,0.38197529999999996,0.60246706,0.06666667,0.13157895,587,689,521,634
145,0fb099bb-6128-4c60-ac07-423a97d4951b,1536,864,Analyser,0.40296295,0.35027412,0.060493827,0.118421055,619,712,303,405
146,0fc498f5-4515-440f-9b45-0dd6129a36c4,1536,864,Analyser,0.1745679,0.12001094,0.17530864,0.35745615,268,537,104,413
147,0fc498f5-4515-440f-9b45-0dd6129a36c4,1536,864,Analyser,0.8449383,0.08273024,0.09259259,0.20833333,1298,1440,71,251
148,0fc498f5-4515-440f-9b45-0dd6129a36c4,1536,864,Analyser,0.82148147,0.6375548000000001,0.09012346,0.21929824,1262,1400,551,740
149,0fff60c8-5a09-4bdc-b2b4-581484b03a40,810,1080,Turbidimeter,0.0016891892,0.004727057,0.972973,0.99527293,1,789,5,1080
150,1006a1c8-9166-41a4-8054-fbe92a32bb56,1536,864,Control Panel,0.659778,0.58500516,0.18216026,0.36665,1013,1293,505,822
151,101e811b-bf30-43d2-bb12-5886ae5cdee7,1536,864,Pneumatic Actuator,0.6278008,0.43777066,0.16768438,0.19929719,964,1222,378,550
152,101e811b-bf30-43d2-bb12-5886ae5cdee7,1536,864,Pneumatic Actuator,0.40072992,0.546158,0.23357664,0.38961038,616,974,472,809
153,10659376-db1b-476d-a10f-46de8ed91a25,1536,864,Analyser,0.5140741,0.38536182,0.085185185,0.24342105,790,920,333,543
154,1095a4ba-ee20-4073-8254-4951a9badbcb,1536,864,Pneumatic Actuator,0.26469135,0.29676536,0.27037036,0.35526314,407,822,256,563
155,10f77e4c-a253-495c-bd3c-7694f13f322e,1536,864,Turbidimeter,0.44123456,0.28448462,0.09876543,0.25877193,678,829,246,469
156,10ff06b0-9b15-422a-b399-89a794088e16,900,1600,Aqua Drive,0.17830832,0.25817943,0.30945759999999994,0.40654229999999997,160,439,413,1064
157,10ff06b0-9b15-422a-b399-89a794088e16,900,1600,Aqua Drive,0.5200899999999999,0.2647717,0.3158267,0.40503466,468,752,424,1072
158,114893b0-7bc0-4a54-8c15-f93c2249b09f,1536,864,Aqua Drive,0.5053528,0.39334413,0.03406326,0.121212125,776,829,340,445
159,114893b0-7bc0-4a54-8c15-f93c2249b09f,1536,864,Aqua Drive,0.46885645,0.39767313,0.042579077,0.121212125,720,786,344,448
160,11554fb4-49cc-4c24-aef8-d389edaf2f8c,900,1600,Aqua Drive,0.6249764,0.20512623,0.3693925,0.47750699999999996,562,895,328,1092
161,11554fb4-49cc-4c24-aef8-d389edaf2f8c,900,1600,Aqua Drive,0.19935893,0.20881365,0.47404313,0.5112122,179,606,334,1152
162,115ec6e8-4b0c-47d4-9aaf-831c532b94f5,900,1600,Aqua Drive,0.09181285,0.081919275,0.4239766,0.5041186,83,464,131,938
163,115ec6e8-4b0c-47d4-9aaf-831c532b94f5,900,1600,Aqua Drive,0.5216374,0.10992586,0.33918127,0.45469522,469,775,176,903
164,117c33f8-10d0-4986-898b-7c0d2f712d67,1536,864,Pneumatic Actuator,0.44617283,0.13799343,0.25185186,0.34429824,685,1072,119,417
165,11ad7df4-e93b-4343-9d88-58473f62715b,1536,864,Control Panel,0.3703163,0.23966448,0.10827251,0.18181819,569,735,207,364
166,11c23e63-84c3-46ec-b243-2a9d217774bf,900,1600,Control Panel,0.22881843,0.2523906,0.7711816,0.3484603,206,900,404,961
167,1206092c-9439-431a-8580-ed52d725bf23,1536,864,Aqua Drive,0.40924573,0.5145562,0.02919708,0.06926407,629,673,445,504
168,1206092c-9439-431a-8580-ed52d725bf23,1536,864,Aqua Drive,0.3812652,0.51022726,0.027980533999999998,0.084415585,586,629,441,514
169,121376a4-1393-4147-8fe6-243cb26684aa,1536,864,Analyser,0.20962405,0.23692194,0.16919827,0.38932452,322,582,205,541
170,121376a4-1393-4147-8fe6-243cb26684aa,1536,864,Analyser,0.8548148000000001,0.76036185,0.086419754,0.2236842,1313,1446,657,850
171,121376a4-1393-4147-8fe6-243cb26684aa,1536,864,Analyser,0.8856790000000001,0.21211621,0.07530864,0.18859649,1360,1476,183,346
172,12204f26-2689-4f91-bf36-db8c5b5a84eb,1536,864,Pneumatic Actuator,0.6239505999999999,0.4261513,0.16296296,0.23684211,958,1209,368,573
173,12204f26-2689-4f91-bf36-db8c5b5a84eb,1536,864,Pneumatic Actuator,0.40666667,0.5643092,0.23703703,0.39035088,625,989,488,825
174,12408904-f0c2-4849-a5e4-0fc7f30d5ee3,1536,864,Turbidimeter,0.54617286,0.44018638,0.050617285,0.10964912,839,917,380,475
175,12408904-f0c2-4849-a5e4-0fc7f30d5ee3,1536,864,Turbidimeter,0.59925926,0.44018638,0.03580247,0.08991228,920,975,380,458
176,124e7640-2d36-4844-90d5-8567b9dcfb1b,1536,864,Pneumatic Actuator,0.46222222,0.46123904,0.08888889,0.12719299,710,847,399,508
177,124e7640-2d36-4844-90d5-8567b9dcfb1b,1536,864,Pneumatic Actuator,0.3202469,0.59939694,0.15802470000000002,0.22149123,492,735,518,709
178,125da621-4a89-4daf-8664-6c70ca5412b0,1536,864,Pneumatic Actuator,0.44123456,0.5533443,0.08148148,0.12938596,678,803,478,590
179,125da621-4a89-4daf-8664-6c70ca5412b0,1536,864,Pneumatic Actuator,0.39679012,0.47878290000000007,0.06296296400000001,0.098684214,609,706,414,499
180,12770945-879a-4c92-babe-c1429dd20444,1536,864,Pneumatic Actuator,0.38444445,0.29895833,0.13950618,0.1754386,591,805,258,410
181,12770945-879a-4c92-babe-c1429dd20444,1536,864,Pneumatic Actuator,0.19679011,0.50290567,0.23333333,0.2631579,302,661,435,662
182,12780e84-ed4d-45b6-870d-9f35d7e95cbe,1536,864,Analyser,0.42518517,0.45334430000000003,0.055555556,0.08552632,653,738,392,466
183,12d7e7ee-7f2b-4518-89e3-c9cb5ea5a5cf,1536,864,Pneumatic Actuator,0.29802468,0.37132674,0.13333334,0.20394737,458,663,321,497
